curriculum_track,skill_name,recommendation,generated_by,date_generated
IT Web Development,penetration testing,Additional skill that could be added or strengthened: penetration testing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,pentaho,Additional skill that could be added or strengthened: pentaho,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,perl,Additional skill that could be added or strengthened: perl,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,pig,Additional skill that could be added or strengthened: pig,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,pl/sql,Additional skill that could be added or strengthened: pl/sql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,plotly,Additional skill that could be added or strengthened: plotly,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,plsql,Additional skill that could be added or strengthened: plsql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,postgres,Additional skill that could be added or strengthened: postgres,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,postgresql,Additional skill that could be added or strengthened: postgresql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,power bi,Additional skill that could be added or strengthened: power bi,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,power query,Additional skill that could be added or strengthened: power query,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,powercenter,Additional skill that could be added or strengthened: powercenter,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,presto,Additional skill that could be added or strengthened: presto,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,prometheus,Additional skill that could be added or strengthened: prometheus,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,puppet,Additional skill that could be added or strengthened: puppet,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,pyspark,Additional skill that could be added or strengthened: pyspark,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,pytorch,Additional skill that could be added or strengthened: pytorch,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,qlik,Additional skill that could be added or strengthened: qlik,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,qlikview,Additional skill that could be added or strengthened: qlikview,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,query optimization,Additional skill that could be added or strengthened: query optimization,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,r,Additional skill that could be added or strengthened: r,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,r language,Additional skill that could be added or strengthened: r language,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,rabbitmq,Additional skill that could be added or strengthened: rabbitmq,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,rails,Additional skill that could be added or strengthened: rails,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,react,Additional skill that could be added or strengthened: react,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,react.js,Additional skill that could be added or strengthened: react.js,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,reactjs,Additional skill that could be added or strengthened: reactjs,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,recommendation systems,Additional skill that could be added or strengthened: recommendation systems,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,recommender systems,Additional skill that could be added or strengthened: recommender systems,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,redhat,Additional skill that could be added or strengthened: redhat,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,redis,Additional skill that could be added or strengthened: redis,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,redshift,Additional skill that could be added or strengthened: redshift,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,reinforcement learning,Additional skill that could be added or strengthened: reinforcement learning,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,rest api,Additional skill that could be added or strengthened: rest api,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,rest apis,Additional skill that could be added or strengthened: rest apis,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,restful api,Additional skill that could be added or strengthened: restful api,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,restful apis,Additional skill that could be added or strengthened: restful apis,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ruby,Additional skill that could be added or strengthened: ruby,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ruby on rails,Additional skill that could be added or strengthened: ruby on rails,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,saas,Additional skill that could be added or strengthened: saas,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sap businessobjects,Additional skill that could be added or strengthened: sap businessobjects,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sap bw,Additional skill that could be added or strengthened: sap bw,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sap hana,Additional skill that could be added or strengthened: sap hana,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,scikit-learn,Additional skill that could be added or strengthened: scikit-learn,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,scipy,Additional skill that could be added or strengthened: scipy,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,scrum,Additional skill that could be added or strengthened: scrum,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,scss,Additional skill that could be added or strengthened: scss,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sd-wan,Additional skill that could be added or strengthened: sd-wan,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,seaborn,Additional skill that could be added or strengthened: seaborn,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,serverless,Additional skill that could be added or strengthened: serverless,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,service oriented architecture,Additional skill that could be added or strengthened: service oriented architecture,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,shell scripting,Additional skill that could be added or strengthened: shell scripting,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,siem,Additional skill that could be added or strengthened: siem,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,snowflake,Additional skill that could be added or strengthened: snowflake,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,snowflake schema,Additional skill that could be added or strengthened: snowflake schema,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sns,Additional skill that could be added or strengthened: sns,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,soa,Additional skill that could be added or strengthened: soa,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,soap,Additional skill that could be added or strengthened: soap,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,software development lifecycle,Additional skill that could be added or strengthened: software development lifecycle,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,solr,Additional skill that could be added or strengthened: solr,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,spacy,Additional skill that could be added or strengthened: spacy,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,spark,Additional skill that could be added or strengthened: spark,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,spark mllib,Additional skill that could be added or strengthened: spark mllib,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,spark sql,Additional skill that could be added or strengthened: spark sql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,spark streaming,Additional skill that could be added or strengthened: spark streaming,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,splunk,Additional skill that could be added or strengthened: splunk,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,spring,Additional skill that could be added or strengthened: spring,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,spring boot,Additional skill that could be added or strengthened: spring boot,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sql queries,Additional skill that could be added or strengthened: sql queries,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sql scripting,Additional skill that could be added or strengthened: sql scripting,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sql server,Additional skill that could be added or strengthened: sql server,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,sqs,Additional skill that could be added or strengthened: sqs,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ssas,Additional skill that could be added or strengthened: ssas,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,ssrs,Additional skill that could be added or strengthened: ssrs,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,star schema,Additional skill that could be added or strengthened: star schema,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,statistical modeling,Additional skill that could be added or strengthened: statistical modeling,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,statistics,Additional skill that could be added or strengthened: statistics,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,storm,Additional skill that could be added or strengthened: storm,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,stream processing,Additional skill that could be added or strengthened: stream processing,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,struts,Additional skill that could be added or strengthened: struts,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,swift,Additional skill that could be added or strengthened: swift,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,switching,Additional skill that could be added or strengthened: switching,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,t-sql,Additional skill that could be added or strengthened: t-sql,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,tableau,Additional skill that could be added or strengthened: tableau,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,talend,Additional skill that could be added or strengthened: talend,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,tdd,Additional skill that could be added or strengthened: tdd,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,teamcity,Additional skill that could be added or strengthened: teamcity,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
IT Web Development,tensorflow,Additional skill that could be added or strengthened: tensorflow,auto_sbert_siamese_v1,2025-12-06T05:04:28.666692
