track,course_code,course_title,skill_name,relevance
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),real-world applications,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),case studies,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software requirements,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),organizational context architecture,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),usability testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),topics,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),emphasis,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),quality assurance,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),hands-on projects,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),system architecture,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),testing,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),advanced concepts,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),techniques,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),managing complex systems,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),appropriate actions,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),different system models,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software architecture,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),architectural design,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),object-oriented software design,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),important implementation concerns,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software testing and software testing processes,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software evolution,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software systems,3
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software engineering,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),management,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),people,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),two important management activities,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),namely risk management,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),demonstrate 21st century skills,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),system requirements,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),different ways,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),user,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),functional and nonfunctional software requirements,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),engineering activities,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),validation,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),analysis,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),other requirements engineering activities,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),models,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),graphical models,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),behavior,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),structure,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),interaction,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),context,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),perspectives,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),system modeling,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),structural and behavioral models,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),architectural patterns,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),well-tried ways,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software architectures,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),system designs,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),transaction processing and language processing systems,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),application-specific architectural patterns,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),design patterns,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),design knowledge,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),open-source development,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),key issues,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software reuse,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),acceptance testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),development,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),system customers,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),test cases,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),program defects,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),tests,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),test-first development,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),code,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),release testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),system testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),testing-component testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),user testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),development testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),evolution,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software change,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),businesses,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),legacy systems,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),different types,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),legacy software systems,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),changes,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software maintenance,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),software projects,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),risk management,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),personal motivation,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),factors,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LEC),communication,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),integration,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),real-world applications,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),case studies,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),software requirements,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),organizational context architecture,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),usability testing,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),topics,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),emphasis,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),quality assurance,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),hands-on projects,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),system architecture,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),testing,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),advanced concepts,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),techniques,2
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),managing complex systems,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),appropriate actions,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),different system models,1
IT Web Development,S-ITPE004LA,IT PROFESSIONAL ELECTIVE 4 (SYSTEM INTEGRATION AND ARCHITECTURE 2 LAB),software architecture,1
